4.94161711877791,2.61015843333415,3.867719682436
0.296701992677175,0.970862042178781,2.69050570612227
4.36751828705472,0.468338071732172,1.88743936499739
8.50226213255424,0.770241337121291,0.709500002025687
5.10543271685943,3.96583355265281,1.08650888575733
3.48897669880138,2.42418881313415,4.46042850063095
0.441072051193287,0.387590580515818,0.0162871191599554
0.690027828334631,1.31666012126159,3.70279824043505
6.49133146975615,2.93933836356966,1.8577007016345
7.8918358455418,3.57292735623158,4.98660626613081
9.41879284018411,1.55031409587401,0.742582532245892
0.783376647372214,2.7015959156068,4.28615432150076
2.64807842758451,3.5142124846984,1.46084489757976
0.631799978911456,3.75775463863997,0.0354997192493714
6.14739372543994,1.33148307819833,3.35083623264272
4.70021261645483,3.40971601433048,2.89977561127067
6.22009239951756,1.49810274514862,4.78784557739472
3.00861658751925,1.03873758760145,3.00014797910534
5.78744995938443,4.15195134415248,4.01946162677083
8.03426588202856,1.79973554043783,1.69103671719338
